Customer ID,Services,ISP (INR),Marginal Cost (INR),Discount Type,Discount Amount (INR),Billed Cost (INR),Date,Time
200444,"Haircut (Female)', 'Lower Body Waxing'","249, 1399",1648,,0,1648,2023-06-10,2:00:50
300894,Beard Trimming',49,49,,0,49,2023-06-10,13:23:47
100152,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-06-10,15:17:18
300150,Haircut (Female)',249,249,,0,249,2023-06-10,19:33:08
200412,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-06-10,22:58:15
200312,Haircut (Female)',249,249,,0,249,2023-06-11,0:00:49
300253,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-06-11,3:39:08
300344,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-06-11,4:03:32
300650,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2023-06-11,15:15:49
200161,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-06-11,19:26:27
300858,Haircut (Female)',249,249,,0,249,2023-06-12,0:40:48
300337,Beard Trimming',49,49,,0,49,2023-06-12,1:55:42
200733,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,Membership Card,22.3,200.7,2023-06-12,12:31:31
200564,Haircut (Female)',249,249,,0,249,2023-06-12,19:07:00
100081,Haircut (Male)',149,149,,0,149,2023-06-13,6:23:42
200053,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-06-13,20:17:37
300419,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-06-15,2:08:23
100224,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-06-15,13:51:00
300934,Haircut (Male)',149,149,,0,149,2023-06-15,14:26:17
200945,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-06-15,15:09:44
300832,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,Membership Card,22.3,200.7,2023-06-15,23:11:34
100036,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2023-06-16,2:54:58
100236,Eyebrow Threading',74,74,,0,74,2023-06-16,20:44:48
100481,"Eyebrow Threading', 'Lower Body Waxing'","74, 1399",1473,,0,1473,2023-06-16,23:16:38
100445,"Beard Trimming', 'Haircut (Male)'","49, 149",198,Membership Card,19.8,178.2,2023-06-17,0:27:02
100423,Eyebrow Threading',74,74,,0,74,2023-06-17,3:39:54
200924,Beard Trimming',49,49,,0,49,2023-06-17,11:38:47
100511,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-06-17,23:14:16
300377,Haircut (Female)',249,249,,0,249,2023-06-18,1:55:34
200574,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,Membership Card,39.8,358.2,2023-06-18,2:04:41
200827,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-06-18,3:07:55
100485,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-06-18,4:42:45
200528,Beard Trimming',49,49,,0,49,2023-06-18,13:23:53
300428,Haircut (Male)',149,149,,0,149,2023-06-18,20:52:29
300613,Eyebrow Threading',74,74,,0,74,2023-06-19,7:30:29
100061,Beard Trimming',49,49,,0,49,2023-06-19,18:32:59
100819,Beard Trimming',49,49,,0,49,2023-06-19,20:57:30
100416,Haircut (Male)',149,149,,0,149,2023-06-19,21:20:28
100600,Haircut (Female)',249,249,,0,249,2023-06-19,22:32:07
200599,Haircut (Male)',149,149,,0,149,2023-06-20,5:11:43
300637,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2023-06-20,5:40:05
200014,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-06-21,1:55:26
200273,Haircut (Male)',149,149,,0,149,2023-06-21,15:25:13
200713,Haircut (Male)',149,149,,0,149,2023-06-21,21:14:07
300027,Eyebrow Threading',74,74,,0,74,2023-06-22,1:19:53
100301,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-06-22,16:41:03
300652,Beard Trimming',49,49,,0,49,2023-06-22,17:26:46
200601,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-06-22,22:53:20
200924,"Eyebrow Threading', 'Lower Body Waxing'","74, 1399",1473,,0,1473,2023-06-23,3:39:34
100120,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-06-23,8:39:01
100681,Eyebrow Threading',74,74,,0,74,2023-06-23,12:37:48
100247,Haircut (Male)',149,149,,0,149,2023-06-23,12:39:21
100957,Beard Trimming',49,49,,0,49,2023-06-23,13:44:18
300428,Eyebrow Threading',74,74,,0,74,2023-06-23,14:11:44
100194,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-06-23,18:21:09
100421,Haircut (Female)',249,249,,0,249,2023-06-23,20:43:10
200407,Beard Trimming',49,49,,0,49,2023-06-23,21:22:32
200922,Haircut (Male)',149,149,,0,149,2023-06-23,21:41:35
300742,"Beard Trimming', 'Lower Body Waxing'","49, 1399",1448,,0,1448,2023-06-24,6:55:47
300377,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-06-24,6:57:59
100197,Eyebrow Threading',74,74,,0,74,2023-06-24,20:21:11
300428,Haircut (Female)',249,249,,0,249,2023-06-24,22:40:41
100045,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-06-24,23:48:08
100270,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-06-25,6:53:07
200091,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,Membership Card,29.8,268.2,2023-06-25,12:48:58
200476,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,Membership Card,12.3,110.7,2023-06-25,16:56:15
200882,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-06-25,19:00:11
300759,"Haircut (Female)', 'Lower Body Waxing'","249, 1399",1648,,0,1648,2023-06-26,2:26:21
100608,Haircut (Female)',249,249,,0,249,2023-06-26,9:56:02
300719,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-06-28,1:39:45
300031,"Haircut (Male)', 'De-tan'","149, 249",398,,0,398,2023-06-28,7:45:32
200827,Beard Trimming',49,49,,0,49,2023-06-28,12:26:18
300140,"Haircut (Male)', 'De-tan'","149, 249",398,,0,398,2023-06-28,13:42:48
200503,Haircut (Male)',149,149,,0,149,2023-06-28,21:41:51
300653,Haircut (Male)',149,149,,0,149,2023-06-29,2:44:00
300422,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-06-29,14:34:18
200864,Beard Trimming',49,49,,0,49,2023-06-29,16:24:06
300629,Haircut (Female)',249,249,,0,249,2023-06-29,17:30:55
300354,Beard Trimming',49,49,,0,49,2023-06-30,5:09:30
300520,Eyebrow Threading',74,74,,0,74,2023-06-30,5:18:01
200068,"Haircut (Male)', 'Royal De-tan'","149, 529",678,Membership Card,67.8,610.2,2023-06-30,9:48:01
300516,Beard Trimming',49,49,,0,49,2023-06-30,12:29:08
200504,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-06-30,15:57:08
100776,"Beard Trimming', 'Full Body Massage'","49, 1359",1408,,0,1408,2023-06-30,19:23:11
200126,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-07-01,6:31:41
300673,Haircut (Female)',249,249,,0,249,2023-07-01,9:02:19
100901,"Eyebrow Threading', 'Royal De-tan'","74, 529",603,,0,603,2023-07-01,9:08:18
300687,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-07-01,16:52:45
100923,"Beard Trimming', 'Manicure'","49, 239",288,,0,288,2023-07-01,17:18:31
200296,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-07-02,6:05:36
300051,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-07-02,10:26:40
200236,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2023-07-02,12:44:10
300354,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2023-07-02,14:30:36
300015,Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-07-02,17:50:47
100917,Haircut (Male)',149,149,,0,149,2023-07-02,23:55:45
100976,Haircut (Male)',149,149,,0,149,2023-07-03,4:40:32
300791,Beard Trimming',49,49,,0,49,2023-07-03,4:55:00
100837,"Haircut (Female)', 'Full Body Massage'","249, 1359",1608,,0,1608,2023-07-03,23:34:43
100908,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-07-04,10:39:27
200961,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-07-04,12:14:30
200471,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-07-04,13:18:41
300280,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2023-07-04,15:41:17
200135,Eyebrow Threading',74,74,,0,74,2023-07-04,23:23:40
200450,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-07-05,4:12:45
300335,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-07-05,18:41:28
300023,"Beard Trimming', 'Pedicure'","49, 249",298,,0,298,2023-07-05,20:09:10
100669,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-07-06,0:31:25
300329,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-07-06,19:54:29
100985,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-07-06,22:02:10
200601,Haircut (Male)',149,149,,0,149,2023-07-06,22:52:25
300519,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-07-07,3:13:02
300575,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-07-07,15:41:14
100336,Eyebrow Threading',74,74,,0,74,2023-07-07,15:47:29
100402,"Eyebrow Threading', 'De-tan'","74, 249",323,,0,323,2023-07-07,22:47:25
100676,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,Membership Card,22.3,200.7,2023-07-08,7:29:43
100676,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-07-08,17:22:37
300719,Haircut (Male)',149,149,,0,149,2023-07-08,19:59:56
100663,Haircut (Female)',249,249,,0,249,2023-07-08,23:39:33
200450,"Beard Trimming', 'Pedicure'","49, 249",298,Membership Card,29.8,268.2,2023-07-09,15:25:02
200733,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,Membership Card,22.3,200.7,2023-07-09,15:36:57
200811,Haircut (Female)',249,249,,0,249,2023-07-09,16:02:47
300509,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,Membership Card,29.8,268.2,2023-07-10,21:21:24
300336,Beard Trimming',49,49,,0,49,2023-07-11,8:55:50
100507,"Haircut (Female)', 'Olive Hair Treatment'","249, 249",498,,0,498,2023-07-11,9:13:34
100523,Haircut (Female)',249,249,,0,249,2023-07-11,11:18:09
100523,Haircut (Male)',149,149,,0,149,2023-07-11,20:52:49
200161,"Beard Trimming', 'Beard Trimming'","49, 49",98,Membership Card,9.8,88.2,2023-07-12,5:55:06
300365,Beard Trimming',49,49,,0,49,2023-07-12,12:10:07
300575,"Haircut (Female)', 'Olive Hair Treatment'","249, 249",498,,0,498,2023-07-12,17:13:22
300841,Beard Trimming',49,49,,0,49,2023-07-13,6:00:15
100863,Haircut (Female)',249,249,,0,249,2023-07-13,18:13:14
300561,Haircut (Female)',249,249,,0,249,2023-07-14,18:38:11
200624,Eyebrow Threading',74,74,,0,74,2023-07-14,23:00:17
200714,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-07-15,2:36:05
300585,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-07-15,11:18:55
200624,Haircut (Male)',149,149,,0,149,2023-07-15,13:43:36
200612,Beard Trimming',49,49,,0,49,2023-07-15,16:47:15
300837,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-07-15,23:23:09
100600,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-07-16,5:06:48
300792,Haircut (Female)',249,249,,0,249,2023-07-16,5:18:28
300519,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-07-16,10:27:42
300868,Haircut (Female)',249,249,,0,249,2023-07-16,15:13:51
300365,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-07-17,5:40:36
200088,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-07-17,10:34:41
300694,Haircut (Female)',249,249,,0,249,2023-07-17,14:25:03
200418,Beard Trimming',49,49,,0,49,2023-07-17,14:44:34
100359,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-07-18,2:27:11
100681,"Haircut (Female)', 'Deep Hydrating'","249, 649",898,,0,898,2023-07-18,2:28:52
100778,"Haircut (Male)', 'Full Body Massage'","149, 1359",1508,,0,1508,2023-07-18,8:19:51
100068,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2023-07-18,13:43:13
200101,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-07-18,16:27:04
200772,Haircut (Male)',149,149,,0,149,2023-07-18,19:06:09
300222,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-07-18,21:24:35
300222,"Haircut (Male)', 'Royal De-tan'","149, 529",678,Membership Card,67.8,610.2,2023-07-19,7:09:12
200411,"Beard Trimming', 'Beard Trimming'","49, 49",98,Membership Card,9.8,88.2,2023-07-19,11:12:24
100522,Beard Trimming',49,49,,0,49,2023-07-19,16:59:45
200886,Haircut (Female)',249,249,,0,249,2023-07-19,19:28:40
100212,Haircut (Female)',249,249,,0,249,2023-07-20,2:03:04
100937,Haircut (Female)',249,249,,0,249,2023-07-20,5:15:45
100837,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-07-20,6:46:37
100208,Beard Trimming',49,49,,0,49,2023-07-20,7:52:46
200363,Eyebrow Threading',74,74,,0,74,2023-07-20,8:35:35
200270,Haircut (Female)',249,249,,0,249,2023-07-21,2:22:09
100007,Haircut (Male)',149,149,,0,149,2023-07-21,3:33:46
300243,Eyebrow Threading',74,74,,0,74,2023-07-21,8:41:53
100286,"Beard Trimming', 'Lower Body Waxing'","49, 1399",1448,,0,1448,2023-07-23,3:36:00
300890,"Beard Trimming', 'Olive Hair Treatment'","49, 249",298,,0,298,2023-07-23,5:55:02
200503,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2023-07-23,11:28:58
100414,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2023-07-23,14:31:18
100084,Haircut (Male)',149,149,,0,149,2023-07-23,17:06:33
100237,"Haircut (Female)', 'Beard Trimming'","249, 49",298,Membership Card,29.8,268.2,2023-07-23,17:51:28
100691,Haircut (Male)',149,149,,0,149,2023-07-23,19:42:57
100929,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2023-07-23,19:48:15
200503,Eyebrow Threading',74,74,,0,74,2023-07-23,23:55:39
300416,Haircut (Male)',149,149,,0,149,2023-07-24,3:18:12
200038,Haircut (Female)',249,249,,0,249,2023-07-24,3:49:36
200782,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-07-24,12:58:59
100068,Haircut (Male)',149,149,,0,149,2023-07-25,2:23:26
100371,Haircut (Female)',249,249,,0,249,2023-07-25,6:42:26
100589,"Haircut (Male)', 'Full Body Massage'","149, 1359",1508,,0,1508,2023-07-25,13:04:44
200732,Haircut (Male)',149,149,,0,149,2023-07-25,13:53:21
100535,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2023-07-25,14:05:12
100481,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-07-25,16:40:09
100072,Haircut (Male)',149,149,,0,149,2023-07-26,2:28:03
100849,"Beard Trimming', 'Beard Trimming'","49, 49",98,Membership Card,9.8,88.2,2023-07-26,11:01:14
300689,Eyebrow Threading',74,74,,0,74,2023-07-26,12:01:33
100155,Haircut (Female)',249,249,,0,249,2023-07-27,13:39:34
300939,Eyebrow Threading',74,74,,0,74,2023-07-27,15:14:08
300191,Eyebrow Threading',74,74,,0,74,2023-07-28,3:43:10
200015,Beard Trimming',49,49,,0,49,2023-07-28,22:31:27
100481,Haircut (Male)',149,149,,0,149,2023-07-29,3:40:05
200207,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2023-07-29,9:31:13
200718,Eyebrow Threading',74,74,,0,74,2023-07-29,10:40:09
100819,Haircut (Male)',149,149,,0,149,2023-07-29,16:59:22
100486,Haircut (Female)',249,249,,0,249,2023-07-29,20:01:44
200456,"Eyebrow Threading', 'Full Body Massage'","74, 1359",1433,,0,1433,2023-07-29,22:09:44
200827,"Haircut (Female)', 'Olive Hair Treatment'","249, 249",498,,0,498,2023-07-30,6:12:43
300607,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,Membership Card,49.8,448.2,2023-07-30,7:19:16
100223,Haircut (Female)',249,249,,0,249,2023-07-30,7:33:15
300791,Haircut (Male)',149,149,,0,149,2023-07-30,7:36:00
200295,Haircut (Female)',249,249,,0,249,2023-07-30,11:39:17
100371,Haircut (Male)',149,149,,0,149,2023-07-30,17:07:05
100045,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-07-30,18:13:24
200613,Haircut (Female)',249,249,,0,249,2023-07-30,23:46:12
100824,Eyebrow Threading',74,74,,0,74,2023-07-31,0:20:05
300334,Haircut (Male)',149,149,,0,149,2023-07-31,4:30:37
300672,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-07-31,4:42:53
200507,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2023-07-31,15:20:21
100143,Haircut (Male)',149,149,,0,149,2023-07-31,18:08:56
200003,Haircut (Male)',149,149,,0,149,2023-08-01,4:00:40
200886,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-08-01,20:30:51
300361,Haircut (Female)',249,249,,0,249,2023-08-01,21:49:54
100807,"Haircut (Female)', 'Olive Hair Treatment'","249, 249",498,Membership Card,49.8,448.2,2023-08-01,22:21:42
100076,Beard Trimming',49,49,,0,49,2023-08-02,3:50:59
100937,Haircut (Female)',249,249,,0,249,2023-08-02,4:18:10
100993,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-08-02,8:47:19
100253,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-08-02,11:18:53
100078,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-08-02,12:47:54
300827,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-08-02,17:27:04
300294,Eyebrow Threading',74,74,,0,74,2023-08-02,20:53:19
200514,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-08-03,14:46:41
200171,Beard Trimming',49,49,,0,49,2023-08-03,16:14:33
300981,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2023-08-04,4:29:23
200161,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-08-04,17:42:37
300953,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-08-04,21:39:59
300520,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-08-05,0:30:41
200053,Haircut (Female)',249,249,,0,249,2023-08-05,5:37:43
200966,Eyebrow Threading',74,74,,0,74,2023-08-05,9:11:15
200456,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-08-05,11:44:08
100040,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,Membership Card,12.3,110.7,2023-08-06,0:53:44
200435,"Beard Trimming', 'Deep Hydrating'","49, 649",698,,0,698,2023-08-06,1:40:15
300985,Eyebrow Threading',74,74,,0,74,2023-08-06,11:06:40
200746,Beard Trimming',49,49,,0,49,2023-08-06,20:52:35
100312,Eyebrow Threading',74,74,,0,74,2023-08-06,20:55:24
200053,Haircut (Female)',249,249,,0,249,2023-08-07,2:31:59
100598,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2023-08-07,2:50:18
200552,Eyebrow Threading',74,74,,0,74,2023-08-07,6:41:12
300526,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2023-08-07,10:45:36
200236,Haircut (Female)',249,249,,0,249,2023-08-07,12:49:15
300742,Eyebrow Threading',74,74,,0,74,2023-08-07,14:10:17
200101,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-08-07,16:51:54
200236,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-08-07,22:12:44
100993,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-08-08,4:44:48
100423,"Eyebrow Threading', 'Upper Body Waxing'","74, 1399",1473,,0,1473,2023-08-08,6:49:04
100195,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-08-08,21:57:43
200950,Haircut (Female)',249,249,,0,249,2023-08-08,23:16:18
300289,Beard Trimming',49,49,,0,49,2023-08-08,23:55:06
100237,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,Membership Card,32.3,290.7,2023-08-09,5:17:43
100215,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-08-09,23:11:40
100655,Beard Trimming',49,49,,0,49,2023-08-09,23:23:39
300810,Haircut (Male)',149,149,,0,149,2023-08-10,9:42:16
300519,Eyebrow Threading',74,74,,0,74,2023-08-10,17:05:01
300494,"Haircut (Female)', 'Upper Body Waxing'","249, 1399",1648,,0,1648,2023-08-11,7:35:02
300832,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-08-11,7:57:07
100399,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-08-11,8:41:32
300365,"Beard Trimming', 'Manicure'","49, 239",288,,0,288,2023-08-11,14:00:07
200418,"Beard Trimming', 'Haircut (Male)', 'Eyebrow Threading'","49, 149, 74",272,,0,272,2023-08-11,17:05:29
100486,Eyebrow Threading',74,74,,0,74,2023-08-12,11:26:39
300806,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-08-12,18:42:14
300689,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-08-13,9:10:42
100778,"Eyebrow Threading', 'Full Body Massage'","74, 1359",1433,,0,1433,2023-08-14,0:02:50
300894,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-08-14,0:23:51
200418,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-08-14,2:56:02
200097,"Haircut (Female)', 'Beard Trimming', 'Eyebrow Threading'","249, 49, 74",372,,0,372,2023-08-14,5:06:17
100691,Beard Trimming',49,49,,0,49,2023-08-14,5:45:40
100985,"Eyebrow Threading', 'De-tan'","74, 249",323,,0,323,2023-08-14,23:07:21
200444,Haircut (Female)',249,249,,0,249,2023-08-15,10:40:58
300472,Haircut (Female)',249,249,,0,249,2023-08-15,20:34:34
300988,Haircut (Male)',149,149,,0,149,2023-08-16,2:09:21
100301,Beard Trimming',49,49,,0,49,2023-08-16,14:53:52
200214,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,Membership Card,32.3,290.7,2023-08-16,17:25:56
100414,Haircut (Male)',149,149,,0,149,2023-08-16,23:53:53
100336,Haircut (Male)',149,149,,0,149,2023-08-17,2:29:14
100713,Eyebrow Threading',74,74,,0,74,2023-08-17,12:01:57
300889,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-08-17,21:41:35
300708,Beard Trimming',49,49,,0,49,2023-08-18,1:16:56
300694,Haircut (Male)',149,149,,0,149,2023-08-18,1:26:13
200196,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-08-18,3:24:19
300694,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-08-18,4:26:40
